f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,ref_pwin
5.0,36.0,0.0,0.0,1.0,0.0,1.0,1.0,-1.0,1259.0,0.0,1.0,1.0,7.0,1.0,1.0,6.0,0.0,0.0,121.0,320.0,320.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,320.0,-1.0,-1.0,9.0,2.0,1.0,0.0,1.0,0.0,5.0,410.0,82.0,1.0,0.0,5.0,24.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,450.0,90.0,0.0,0.0,9.0,28.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38250595
6.0,22.0,1.0,0.0,1.0,1.0,1.0,0.0,-1.0,1246.0,0.0,1.0,1.0,7.0,1.0,1.0,6.0,0.0,0.0,121.0,300.0,320.0,0.9375,1.0,2.0,2.0,0.0,2.0,1.0,320.0,-1.0,-1.0,9.0,2.0,1.0,0.0,1.0,0.0,3.0,350.0,116.66666666666667,3.0,0.0,3.0,31.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,360.0,72.0,0.0,0.0,7.0,32.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72928184
11.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,1264.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,861.0,310.0,310.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,310.0,8.0,-1.0,3.0,1.0,0.0,1.0,0.0,0.0,4.0,800.0,200.0,0.0,0.0,3.0,34.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,861.0,310.0,310.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,310.0,8.0,-1.0,3.0,1.0,0.0,1.0,0.0,0.0,3.0,610.0,203.33333333333334,0.0,1.0,3.0,27.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70424634
4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1246.0,0.0,1.0,0.0,0.0,1.0,1.0,15.0,0.0,0.0,235.0,10.0,30.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,530.0,106.0,1.0,0.0,6.0,33.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,646.0,70.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,70.0,1.0,-1.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,350.0,87.5,1.0,0.0,6.0,38.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6296145
1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,0.0,1.0,1.0,5.0,0.0,2.0,9.0,0.0,0.0,88.0,70.0,70.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,70.0,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,110.0,55.0,0.0,0.0,4.0,45.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,70.0,70.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,70.0,-1.0,-1.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,70.0,70.0,0.0,0.0,5.0,47.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34506768
7.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,1261.0,0.0,1.0,0.0,0.0,1.0,1.0,13.0,0.0,0.0,96.0,210.0,210.0,1.0,0.0,4.0,2.0,0.0,0.0,1.0,210.0,2.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,590.0,147.5,2.0,0.0,7.0,25.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,190.0,190.0,1.0,0.0,3.0,3.0,0.0,1.0,3.0,150.0,2.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,380.0,126.66666666666667,0.0,0.0,2.0,36.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52283275
5.0,14.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,1259.0,0.0,1.0,1.0,21.0,1.0,1.0,3.0,0.0,0.0,648.0,320.0,320.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,320.0,1.0,-1.0,7.0,2.0,1.0,0.0,0.0,0.0,4.0,420.0,105.0,1.0,0.0,8.0,27.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,90.0,90.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,90.0,-1.0,-1.0,9.0,1.0,0.0,0.0,0.0,0.0,5.0,470.0,94.0,3.0,0.0,5.0,28.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27768758
6.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1259.0,0.0,1.0,1.0,21.0,1.0,1.0,4.0,0.0,0.0,646.0,70.0,70.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,70.0,1.0,-1.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,610.0,152.5,2.0,0.0,7.0,31.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,10.0,30.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,800.0,160.0,3.0,0.0,6.0,31.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24002957
12.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,1264.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,345.0,140.0,150.0,0.9333333333333333,1.0,1.0,1.0,0.0,1.0,3.0,150.0,2.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,310.0,155.0,5.0,1.0,1.0,31.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,30.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,420.0,105.0,3.0,0.0,4.0,22.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5284356
6.0,14.0,1.0,0.0,1.0,0.0,1.0,1.0,-1.0,1261.0,0.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,235.0,30.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,500.0,166.66666666666666,4.0,0.0,6.0,25.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,200.0,210.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,1.0,210.0,6.0,-1.0,7.0,0.0,1.0,0.0,0.0,0.0,4.0,600.0,150.0,6.0,0.0,6.0,32.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5293478
12.0,27.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,1259.0,0.0,1.0,1.0,15.0,1.0,1.0,4.0,0.0,0.0,648.0,320.0,320.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,320.0,1.0,-1.0,7.0,2.0,1.0,0.0,0.0,0.0,5.0,600.0,120.0,3.0,0.0,5.0,14.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,140.0,320.0,0.4375,0.0,2.0,2.0,0.0,2.0,1.0,320.0,-1.0,-1.0,9.0,2.0,1.0,0.0,1.0,0.0,4.0,570.0,142.5,2.0,0.0,6.0,18.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12340595
8.0,12.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0,-1.0,0.0,1.0,1.0,7.0,1.0,1.0,6.0,0.0,0.0,743.0,130.0,140.0,0.9285714285714286,0.0,1.0,1.0,0.0,2.0,1.0,140.0,7.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,3.0,240.0,80.0,0.0,0.0,12.0,25.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,500.0,125.0,3.0,0.0,10.0,25.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0623296
11.0,17.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,1259.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,648.0,120.0,320.0,0.375,0.0,1.0,1.0,0.0,2.0,2.0,320.0,1.0,-1.0,7.0,2.0,1.0,0.0,0.0,0.0,3.0,480.0,160.0,2.0,0.0,5.0,25.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,140.0,320.0,0.4375,0.0,2.0,2.0,0.0,2.0,1.0,320.0,-1.0,-1.0,9.0,2.0,1.0,0.0,1.0,0.0,5.0,690.0,138.0,2.0,0.0,5.0,17.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04738102
3.0,16.0,0.0,0.0,1.0,0.0,1.0,1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,235.0,30.0,30.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,430.0,107.5,1.0,0.0,6.0,34.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,677.0,180.0,180.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,80.0,5.0,-1.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,300.0,100.0,0.0,0.0,5.0,38.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67295694
10.0,14.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,1252.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,121.0,130.0,290.0,0.4482758620689655,0.0,2.0,2.0,0.0,2.0,1.0,320.0,-1.0,-1.0,9.0,2.0,1.0,0.0,1.0,0.0,4.0,560.0,140.0,1.0,0.0,5.0,10.0,28.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,678.0,370.0,440.0,0.8409090909090909,0.0,1.0,1.0,1.0,1.0,2.0,340.0,5.0,-1.0,6.0,1.0,0.0,1.0,0.0,0.0,4.0,380.0,95.0,6.0,0.0,5.0,19.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25396726
8.0,14.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,743.0,80.0,140.0,0.5714285714285714,0.0,1.0,1.0,0.0,1.0,1.0,140.0,7.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,3.0,290.0,96.66666666666667,0.0,0.0,9.0,22.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,320.0,320.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,320.0,-1.0,-1.0,9.0,2.0,1.0,0.0,1.0,0.0,5.0,390.0,78.0,0.0,0.0,7.0,16.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18585736
8.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,1248.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,723.0,350.0,350.0,1.0,0.0,3.0,3.0,0.0,1.0,4.0,350.0,8.0,-1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,36.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,120.0,120.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,120.0,7.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,410.0,136.66666666666666,0.0,0.0,4.0,42.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27700654
9.0,18.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,1246.0,0.0,1.0,1.0,8.0,2.0,2.0,7.0,0.0,0.0,120.0,90.0,90.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,90.0,-1.0,-1.0,9.0,1.0,0.0,0.0,0.0,0.0,4.0,520.0,130.0,1.0,0.0,7.0,18.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,110.0,110.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,110.0,7.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,710.0,142.0,7.0,0.0,9.0,22.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3900309
1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,646.0,70.0,70.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,70.0,1.0,-1.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,280.0,70.0,0.0,0.0,4.0,42.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,70.0,70.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,70.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,47.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6114564
16.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1254.0,0.0,1.0,1.0,4.0,1.0,1.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,460.0,153.33333333333334,10.0,0.0,4.0,12.0,26.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,310.0,320.0,0.96875,0.0,2.0,2.0,0.0,2.0,1.0,320.0,-1.0,-1.0,9.0,2.0,1.0,0.0,1.0,0.0,5.0,840.0,168.0,2.0,0.0,8.0,7.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21765481
10.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,1259.0,0.0,1.0,1.0,7.0,0.0,1.0,6.0,0.0,0.0,112.0,110.0,110.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,110.0,7.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,490.0,98.0,1.0,0.0,7.0,30.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,110.0,110.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,110.0,7.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,820.0,164.0,5.0,0.0,6.0,28.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35200733
2.0,10.0,1.0,0.0,1.0,0.0,1.0,1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,235.0,30.0,30.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,320.0,80.0,0.0,0.0,6.0,39.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,70.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,70.0,-1.0,-1.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,140.0,70.0,1.0,0.0,7.0,42.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22822717
7.0,16.0,0.0,0.0,1.0,1.0,1.0,0.0,-1.0,1245.0,0.0,1.0,6.0,35.0,0.0,1.0,1.0,0.0,0.0,93.0,80.0,80.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,80.0,2.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,390.0,78.0,0.0,1.0,4.0,24.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,220.0,320.0,0.6875,0.0,2.0,2.0,0.0,2.0,1.0,320.0,-1.0,-1.0,9.0,2.0,1.0,0.0,1.0,0.0,4.0,480.0,120.0,1.0,0.0,3.0,20.0,21.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70506704
9.0,18.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,1246.0,0.0,1.0,1.0,14.0,1.0,1.0,5.0,1.0,0.0,121.0,320.0,320.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,320.0,-1.0,-1.0,9.0,2.0,1.0,0.0,1.0,0.0,5.0,530.0,106.0,0.0,0.0,7.0,17.0,18.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,210.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,1.0,210.0,6.0,-1.0,7.0,0.0,1.0,0.0,0.0,0.0,5.0,330.0,66.0,0.0,0.0,10.0,22.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80758923
8.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,0.0,1.0,1.0,3.0,1.0,1.0,4.0,0.0,0.0,741.0,50.0,50.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,50.0,7.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,380.0,95.0,0.0,0.0,7.0,31.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,310.0,320.0,0.96875,0.0,2.0,2.0,0.0,2.0,1.0,320.0,-1.0,-1.0,9.0,2.0,1.0,0.0,1.0,0.0,2.0,200.0,100.0,3.0,0.0,7.0,30.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032969896
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,112.0,110.0,110.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,110.0,7.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,280.0,140.0,0.0,0.0,5.0,46.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,676.0,110.0,110.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,110.0,1.0,-1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,80.0,0.0,0.0,5.0,47.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6020637
12.0,15.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,1259.0,0.0,1.0,8.0,40.0,1.0,1.0,3.0,0.0,0.0,120.0,90.0,90.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,90.0,-1.0,-1.0,9.0,1.0,0.0,0.0,0.0,0.0,4.0,470.0,117.5,2.0,0.0,7.0,16.0,22.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,648.0,50.0,320.0,0.15625,0.0,2.0,2.0,0.0,1.0,2.0,320.0,1.0,-1.0,7.0,2.0,1.0,0.0,0.0,0.0,3.0,530.0,176.66666666666666,3.0,0.0,8.0,27.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16220465
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,8.0,38.0,1.0,1.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,6.0,47.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,6.0,47.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50262
6.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,1246.0,0.0,1.0,0.0,0.0,1.0,1.0,11.0,0.0,0.0,96.0,220.0,230.0,0.9565217391304348,0.0,3.0,3.0,0.0,0.0,1.0,210.0,2.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,370.0,185.0,2.0,0.0,7.0,25.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,320.0,320.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,320.0,-1.0,-1.0,9.0,2.0,1.0,0.0,1.0,0.0,4.0,510.0,127.5,1.0,0.0,4.0,25.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1861196
4.0,10.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,120.0,90.0,90.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,90.0,-1.0,-1.0,9.0,1.0,0.0,0.0,0.0,0.0,4.0,380.0,95.0,1.0,0.0,4.0,35.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,80.0,90.0,0.8888888888888888,0.0,2.0,2.0,0.0,1.0,1.0,90.0,-1.0,-1.0,9.0,1.0,0.0,0.0,0.0,0.0,2.0,180.0,90.0,1.0,0.0,6.0,38.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22787385
9.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,1246.0,0.0,1.0,1.0,7.0,1.0,1.0,6.0,0.0,0.0,345.0,170.0,170.0,1.0,0.0,3.0,3.0,1.0,1.0,3.0,150.0,2.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,220.0,110.0,0.0,0.0,1.0,31.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,470.0,94.0,2.0,0.0,7.0,20.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7136367
0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,6.0,47.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,6.0,47.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49480656
9.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,1246.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,121.0,320.0,320.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,320.0,-1.0,-1.0,9.0,2.0,1.0,0.0,1.0,0.0,3.0,230.0,76.66666666666667,0.0,0.0,6.0,30.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,50.0,170.0,0.29411764705882354,0.0,1.0,1.0,0.0,1.0,3.0,150.0,2.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,70.0,70.0,1.0,0.0,5.0,37.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8525781
7.0,17.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,-1.0,0.0,1.0,1.0,4.0,1.0,1.0,4.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,250.0,62.5,0.0,0.0,1.0,41.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,320.0,320.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,320.0,-1.0,-1.0,9.0,2.0,1.0,0.0,1.0,0.0,5.0,620.0,124.0,1.0,0.0,8.0,20.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016605033
5.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,1264.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,756.0,270.0,300.0,0.9,0.0,1.0,1.0,0.0,0.0,3.0,300.0,6.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,370.0,123.33333333333333,2.0,1.0,1.0,36.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,210.0,210.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,210.0,2.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,410.0,136.66666666666666,0.0,0.0,4.0,36.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29080266
6.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,1248.0,0.0,1.0,1.0,7.0,3.0,3.0,6.0,0.0,0.0,648.0,300.0,320.0,0.9375,0.0,2.0,2.0,0.0,1.0,2.0,320.0,1.0,-1.0,7.0,2.0,1.0,0.0,0.0,0.0,3.0,260.0,86.66666666666667,4.0,0.0,3.0,32.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,450.0,112.5,1.0,0.0,6.0,31.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5633198
7.0,22.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,1245.0,0.0,1.0,1.0,7.0,1.0,1.0,5.0,0.0,0.0,121.0,320.0,320.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,320.0,-1.0,-1.0,9.0,2.0,1.0,0.0,1.0,0.0,5.0,590.0,118.0,2.0,0.0,4.0,27.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,210.0,0.047619047619047616,0.0,1.0,1.0,0.0,0.0,1.0,210.0,6.0,-1.0,7.0,0.0,1.0,0.0,0.0,0.0,4.0,220.0,55.0,0.0,0.0,8.0,27.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.953286
