counter_archetype,target_archetype,date,games_before,wins_before,win_rate_before,wilson_lo_before,target_meta_share_14d,counter_meta_share_14d,stat_gate_pass,full_gate_pass,consecutive_full_gate_passes,is_candidate_date,is_detection_date
Cynthia's Garchomp ex,Team Rocket's Mewtwo ex,2026-07-23,11,5,0.4545,0.2127,0.0841,0.0534,False,False,0,False,False
Cynthia's Garchomp ex,Team Rocket's Mewtwo ex,2026-07-24,14,6,0.4286,0.2138,0.0885,0.0573,False,False,0,False,False
Cynthia's Garchomp ex,Team Rocket's Mewtwo ex,2026-07-25,14,6,0.4286,0.2138,0.0908,0.0567,False,False,0,False,False
Cynthia's Garchomp ex,Team Rocket's Mewtwo ex,2026-07-26,18,8,0.4444,0.2456,0.1005,0.0616,False,False,0,False,False
Cynthia's Garchomp ex,Team Rocket's Mewtwo ex,2026-07-27,19,9,0.4737,0.2733,0.1029,0.0611,False,False,0,False,False
Cynthia's Garchomp ex,Team Rocket's Mewtwo ex,2026-07-28,20,10,0.5,0.2993,0.104,0.061,False,False,0,False,False
Cynthia's Garchomp ex,Team Rocket's Mewtwo ex,2026-07-29,20,10,0.5,0.2993,0.1075,0.0614,False,False,0,False,False
Cynthia's Garchomp ex,Team Rocket's Mewtwo ex,2026-07-30,20,10,0.5,0.2993,0.1027,0.0603,False,False,0,False,False
Cynthia's Garchomp ex,Team Rocket's Mewtwo ex,2026-07-31,20,10,0.5,0.2993,0.1004,0.0571,False,False,0,False,False
Cynthia's Garchomp ex,Team Rocket's Mewtwo ex,2026-08-01,21,11,0.5238,0.3237,0.098,0.0554,False,False,0,False,False
Cynthia's Garchomp ex,Team Rocket's Mewtwo ex,2026-08-02,21,11,0.5238,0.3237,0.0922,0.0546,False,False,0,False,False
Cynthia's Garchomp ex,Team Rocket's Mewtwo ex,2026-08-03,22,12,0.5455,0.3466,0.0856,0.0526,False,False,0,False,False
Cynthia's Garchomp ex,Team Rocket's Mewtwo ex,2026-08-04,22,12,0.5455,0.3466,0.0765,0.0536,False,False,0,False,False
Cynthia's Garchomp ex,Team Rocket's Mewtwo ex,2026-08-05,22,12,0.5455,0.3466,0.0653,0.0506,False,False,0,False,False
Cynthia's Garchomp ex,Team Rocket's Mewtwo ex,2026-08-06,22,12,0.5455,0.3466,0.0566,0.0458,False,False,0,False,False
Cynthia's Garchomp ex,Team Rocket's Mewtwo ex,2026-08-07,23,13,0.5652,0.3681,0.0534,0.0396,False,False,0,False,False
Cynthia's Garchomp ex,Team Rocket's Mewtwo ex,2026-08-08,23,13,0.5652,0.3681,0.0487,0.0379,False,False,0,False,False
Cynthia's Garchomp ex,Team Rocket's Mewtwo ex,2026-08-09,23,13,0.5652,0.3681,0.039,0.0307,False,False,0,False,False
Cynthia's Garchomp ex,Team Rocket's Mewtwo ex,2026-08-10,23,13,0.5652,0.3681,0.0336,0.0294,False,False,0,False,False
Dragapult ex,Fezandipiti ex,2026-06-16,0,0,0.0,0.0,,,False,False,0,False,False
Dragapult ex,Fezandipiti ex,2026-06-17,1,1,1.0,0.2065,0.0455,0.3182,False,False,0,False,False
Dragapult ex,Fezandipiti ex,2026-06-18,2,1,0.5,0.0945,0.0682,0.1136,False,False,0,False,False
Dragapult ex,Fezandipiti ex,2026-06-19,2,1,0.5,0.0945,0.0758,0.0758,False,False,0,False,False
Dragapult ex,Fezandipiti ex,2026-06-20,2,1,0.5,0.0945,0.0698,0.0581,False,False,0,False,False
Dragapult ex,Fezandipiti ex,2026-06-21,2,1,0.5,0.0945,0.0652,0.0478,False,False,0,False,False
Dragapult ex,Fezandipiti ex,2026-06-22,2,1,0.5,0.0945,0.0647,0.054,False,False,0,False,False
Dragapult ex,Fezandipiti ex,2026-06-23,4,2,0.5,0.15,0.0774,0.0685,False,False,0,False,False
Dragapult ex,Fezandipiti ex,2026-06-24,6,3,0.5,0.1876,0.0807,0.0807,False,False,0,False,False
Dragapult ex,Fezandipiti ex,2026-06-25,6,3,0.5,0.1876,0.0787,0.088,False,False,0,False,False
Dragapult ex,Fezandipiti ex,2026-06-26,7,4,0.5714,0.2505,0.0754,0.0927,False,False,0,False,False
Dragapult ex,Fezandipiti ex,2026-06-27,8,4,0.5,0.2152,0.0712,0.0904,False,False,0,False,False
Dragapult ex,Fezandipiti ex,2026-06-28,9,5,0.5556,0.2666,0.0739,0.088,False,False,0,False,False
Dragapult ex,Fezandipiti ex,2026-06-29,10,5,0.5,0.2366,0.0714,0.0825,False,False,0,False,False
Dragapult ex,Fezandipiti ex,2026-06-30,11,5,0.4545,0.2127,0.0729,0.0818,False,False,0,False,False
Dragapult ex,Fezandipiti ex,2026-07-01,11,5,0.4545,0.2127,0.081,0.0739,False,False,0,False,False
Dragapult ex,Fezandipiti ex,2026-07-02,11,5,0.4545,0.2127,0.0841,0.0751,False,False,0,False,False
Dragapult ex,Fezandipiti ex,2026-07-03,11,5,0.4545,0.2127,0.0826,0.0739,False,False,0,False,False
Dragapult ex,Fezandipiti ex,2026-07-04,11,5,0.4545,0.2127,0.0868,0.075,False,False,0,False,False
Dragapult ex,Fezandipiti ex,2026-07-05,12,6,0.5,0.2538,0.0855,0.0752,False,False,0,False,False
Dragapult ex,Fezandipiti ex,2026-07-06,12,6,0.5,0.2538,0.0875,0.0697,False,False,0,False,False
Dragapult ex,Fezandipiti ex,2026-07-07,12,6,0.5,0.2538,0.0831,0.0619,False,False,0,False,False
Dragapult ex,Fezandipiti ex,2026-07-08,14,6,0.4286,0.2138,0.084,0.0543,False,False,0,False,False
Dragapult ex,Fezandipiti ex,2026-07-09,14,6,0.4286,0.2138,0.0878,0.0462,False,False,0,False,False
Dragapult ex,Fezandipiti ex,2026-07-10,14,6,0.4286,0.2138,0.1144,0.0385,False,False,0,False,False
Dragapult ex,Fezandipiti ex,2026-07-11,14,6,0.4286,0.2138,0.1423,0.0346,False,False,0,False,False
Dragapult ex,Fezandipiti ex,2026-07-12,18,8,0.4444,0.2456,0.161,0.0428,False,False,0,False,False
Dragapult ex,Fezandipiti ex,2026-07-13,20,10,0.5,0.2993,0.1809,0.0468,False,False,0,False,False
Dragapult ex,Fezandipiti ex,2026-07-14,21,11,0.5238,0.3237,0.2065,0.0428,False,False,0,False,False
Dragapult ex,Fezandipiti ex,2026-07-15,21,11,0.5238,0.3237,0.2325,0.037,False,False,0,False,False
Dragapult ex,Fezandipiti ex,2026-07-16,21,11,0.5238,0.3237,0.2471,0.0338,False,False,0,False,False
Dragapult ex,Fezandipiti ex,2026-07-17,22,12,0.5455,0.3466,0.2584,0.0368,False,False,0,False,False
Dragapult ex,Fezandipiti ex,2026-07-18,28,16,0.5714,0.3907,0.2763,0.0398,False,False,0,False,False
Dragapult ex,Fezandipiti ex,2026-07-19,28,16,0.5714,0.3907,0.286,0.0404,False,False,0,False,False
Dragapult ex,Fezandipiti ex,2026-07-20,30,18,0.6,0.4232,0.2966,0.0421,False,False,0,False,False
Dragapult ex,Fezandipiti ex,2026-07-21,34,21,0.6176,0.4504,0.3024,0.0446,False,False,0,False,False
Dragapult ex,Fezandipiti ex,2026-07-22,39,25,0.641,0.4842,0.3175,0.0455,False,False,0,False,False
Dragapult ex,Fezandipiti ex,2026-07-23,40,26,0.65,0.4951,0.324,0.0457,False,False,0,False,False
Dragapult ex,Fezandipiti ex,2026-07-24,43,28,0.6512,0.5017,0.3267,0.0459,False,False,0,False,False
Dragapult ex,Fezandipiti ex,2026-07-25,44,28,0.6364,0.4887,0.3138,0.0452,False,False,0,False,False
Dragapult ex,Fezandipiti ex,2026-07-26,44,28,0.6364,0.4887,0.3021,0.0376,False,False,0,False,False
Dragapult ex,Fezandipiti ex,2026-07-27,50,30,0.6,0.4618,0.2942,0.0374,False,False,0,False,False
Dragapult ex,Fezandipiti ex,2026-07-28,51,31,0.6078,0.4708,0.2736,0.0382,False,False,0,False,False
Dragapult ex,Fezandipiti ex,2026-07-29,52,32,0.6154,0.4796,0.2481,0.0385,False,False,0,False,False
Dragapult ex,Fezandipiti ex,2026-07-30,52,32,0.6154,0.4796,0.2273,0.0382,False,False,0,False,False
Dragapult ex,Fezandipiti ex,2026-07-31,53,33,0.6226,0.4881,0.2138,0.0356,False,False,0,False,False
Dragapult ex,Fezandipiti ex,2026-08-01,53,33,0.6226,0.4881,0.1928,0.0327,False,False,0,False,False
Dragapult ex,Fezandipiti ex,2026-08-02,54,34,0.6296,0.4963,0.1793,0.0314,False,False,0,False,False
Dragapult ex,Fezandipiti ex,2026-08-03,54,34,0.6296,0.4963,0.1601,0.0315,False,False,0,False,False
Dragapult ex,Fezandipiti ex,2026-08-04,56,36,0.6429,0.5119,0.1484,0.0322,True,True,1,True,False
Dragapult ex,Fezandipiti ex,2026-08-05,61,40,0.6557,0.5305,0.141,0.033,True,True,2,False,True
Dragapult ex,Marnie's Grimmsnarl ex,2026-06-16,0,0,0.0,0.0,,,False,False,0,False,False
Dragapult ex,Marnie's Grimmsnarl ex,2026-06-17,0,0,0.0,0.0,0.0,0.3182,False,False,0,False,False
Dragapult ex,Marnie's Grimmsnarl ex,2026-06-18,0,0,0.0,0.0,0.0,0.1136,False,False,0,False,False
Dragapult ex,Marnie's Grimmsnarl ex,2026-06-19,0,0,0.0,0.0,0.0,0.0758,False,False,0,False,False
Dragapult ex,Marnie's Grimmsnarl ex,2026-06-20,0,0,0.0,0.0,0.0,0.0581,False,False,0,False,False
Dragapult ex,Marnie's Grimmsnarl ex,2026-06-21,0,0,0.0,0.0,0.0,0.0478,False,False,0,False,False
Dragapult ex,Marnie's Grimmsnarl ex,2026-06-22,0,0,0.0,0.0,0.0,0.054,False,False,0,False,False
Dragapult ex,Marnie's Grimmsnarl ex,2026-06-23,0,0,0.0,0.0,0.0,0.0685,False,False,0,False,False
Dragapult ex,Marnie's Grimmsnarl ex,2026-06-24,0,0,0.0,0.0,0.0,0.0807,False,False,0,False,False
Dragapult ex,Marnie's Grimmsnarl ex,2026-06-25,0,0,0.0,0.0,0.0,0.088,False,False,0,False,False
Dragapult ex,Marnie's Grimmsnarl ex,2026-06-26,0,0,0.0,0.0,0.0,0.0927,False,False,0,False,False
Dragapult ex,Marnie's Grimmsnarl ex,2026-06-27,0,0,0.0,0.0,0.0,0.0904,False,False,0,False,False
Dragapult ex,Marnie's Grimmsnarl ex,2026-06-28,0,0,0.0,0.0,0.0,0.088,False,False,0,False,False
Dragapult ex,Marnie's Grimmsnarl ex,2026-06-29,0,0,0.0,0.0,0.0,0.0825,False,False,0,False,False
Dragapult ex,Marnie's Grimmsnarl ex,2026-06-30,0,0,0.0,0.0,0.0,0.0818,False,False,0,False,False
Dragapult ex,Marnie's Grimmsnarl ex,2026-07-01,0,0,0.0,0.0,0.0043,0.0739,False,False,0,False,False
Dragapult ex,Marnie's Grimmsnarl ex,2026-07-02,0,0,0.0,0.0,0.0135,0.0751,False,False,0,False,False
Dragapult ex,Marnie's Grimmsnarl ex,2026-07-03,0,0,0.0,0.0,0.042,0.0739,False,False,0,False,False
Dragapult ex,Marnie's Grimmsnarl ex,2026-07-04,0,0,0.0,0.0,0.05,0.075,False,False,0,False,False
Dragapult ex,Marnie's Grimmsnarl ex,2026-07-05,0,0,0.0,0.0,0.0826,0.0752,False,False,0,False,False
Dragapult ex,Marnie's Grimmsnarl ex,2026-07-06,0,0,0.0,0.0,0.1024,0.0697,False,False,0,False,False
Dragapult ex,Marnie's Grimmsnarl ex,2026-07-07,1,0,0.0,0.0,0.1284,0.0619,False,False,0,False,False
Dragapult ex,Marnie's Grimmsnarl ex,2026-07-08,1,0,0.0,0.0,0.146,0.0543,False,False,0,False,False
Dragapult ex,Marnie's Grimmsnarl ex,2026-07-09,1,0,0.0,0.0,0.1686,0.0462,False,False,0,False,False
Dragapult ex,Marnie's Grimmsnarl ex,2026-07-10,1,0,0.0,0.0,0.168,0.0385,False,False,0,False,False
Dragapult ex,Marnie's Grimmsnarl ex,2026-07-11,1,0,0.0,0.0,0.1798,0.0346,False,False,0,False,False
Dragapult ex,Marnie's Grimmsnarl ex,2026-07-12,2,0,0.0,0.0,0.1781,0.0428,False,False,0,False,False
Dragapult ex,Marnie's Grimmsnarl ex,2026-07-13,3,1,0.3333,0.0615,0.1809,0.0468,False,False,0,False,False
Dragapult ex,Marnie's Grimmsnarl ex,2026-07-14,3,1,0.3333,0.0615,0.1847,0.0428,False,False,0,False,False
Dragapult ex,Marnie's Grimmsnarl ex,2026-07-15,3,1,0.3333,0.0615,0.1844,0.037,False,False,0,False,False
Dragapult ex,Marnie's Grimmsnarl ex,2026-07-16,3,1,0.3333,0.0615,0.1827,0.0338,False,False,0,False,False
Dragapult ex,Marnie's Grimmsnarl ex,2026-07-17,4,2,0.5,0.15,0.1742,0.0368,False,False,0,False,False
Dragapult ex,Marnie's Grimmsnarl ex,2026-07-18,5,3,0.6,0.2307,0.1745,0.0398,False,False,0,False,False
Dragapult ex,Marnie's Grimmsnarl ex,2026-07-19,7,5,0.7143,0.3589,0.1742,0.0404,False,False,0,False,False
Dragapult ex,Marnie's Grimmsnarl ex,2026-07-20,11,6,0.5455,0.2801,0.1812,0.0421,False,False,0,False,False
Dragapult ex,Marnie's Grimmsnarl ex,2026-07-21,14,7,0.5,0.268,0.1861,0.0446,False,False,0,False,False
Dragapult ex,Marnie's Grimmsnarl ex,2026-07-22,18,10,0.5556,0.3372,0.1978,0.0455,False,False,0,False,False
Dragapult ex,Marnie's Grimmsnarl ex,2026-07-23,23,12,0.5217,0.3296,0.2111,0.0457,False,False,0,False,False
Dragapult ex,Marnie's Grimmsnarl ex,2026-07-24,24,12,0.5,0.3143,0.2296,0.0459,False,False,0,False,False
Dragapult ex,Marnie's Grimmsnarl ex,2026-07-25,26,14,0.5385,0.3546,0.2618,0.0452,False,False,0,False,False
Dragapult ex,Marnie's Grimmsnarl ex,2026-07-26,26,14,0.5385,0.3546,0.2944,0.0376,False,False,0,False,False
Dragapult ex,Marnie's Grimmsnarl ex,2026-07-27,31,17,0.5484,0.3777,0.3219,0.0374,False,False,0,False,False
Dragapult ex,Marnie's Grimmsnarl ex,2026-07-28,32,18,0.5625,0.3933,0.3552,0.0382,False,False,0,False,False
Dragapult ex,Marnie's Grimmsnarl ex,2026-07-29,33,18,0.5455,0.3799,0.3946,0.0385,False,False,0,False,False
Dragapult ex,Marnie's Grimmsnarl ex,2026-07-30,34,18,0.5294,0.3674,0.4268,0.0382,False,False,0,False,False
Dragapult ex,Marnie's Grimmsnarl ex,2026-07-31,36,19,0.5278,0.3701,0.4615,0.0356,False,False,0,False,False
Dragapult ex,Marnie's Grimmsnarl ex,2026-08-01,37,19,0.5135,0.3589,0.4873,0.0327,False,False,0,False,False
Dragapult ex,Marnie's Grimmsnarl ex,2026-08-02,39,20,0.5128,0.362,0.4985,0.0314,False,False,0,False,False
Dragapult ex,Marnie's Grimmsnarl ex,2026-08-03,47,24,0.5106,0.3724,0.5084,0.0315,False,False,0,False,False
Dragapult ex,Marnie's Grimmsnarl ex,2026-08-04,53,28,0.5283,0.3966,0.5052,0.0322,False,False,0,False,False
Dragapult ex,Marnie's Grimmsnarl ex,2026-08-05,56,31,0.5536,0.4241,0.5071,0.033,False,False,0,False,False
Dragapult ex,Marnie's Grimmsnarl ex,2026-08-06,58,33,0.569,0.4412,0.5026,0.0356,False,False,0,False,False
Dragapult ex,Marnie's Grimmsnarl ex,2026-08-07,63,36,0.5714,0.4486,0.5019,0.037,False,False,0,False,False
Dragapult ex,Marnie's Grimmsnarl ex,2026-08-08,65,37,0.5692,0.4483,0.485,0.0397,False,False,0,False,False
Dragapult ex,Marnie's Grimmsnarl ex,2026-08-09,69,41,0.5942,0.4764,0.4726,0.0439,False,False,0,False,False
Dragapult ex,Marnie's Grimmsnarl ex,2026-08-10,72,43,0.5972,0.4818,0.4566,0.046,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-06-16,0,0,0.0,0.0,,,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-06-17,0,0,0.0,0.0,0.0455,0.3182,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-06-18,0,0,0.0,0.0,0.0114,0.1136,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-06-19,0,0,0.0,0.0,0.0152,0.0758,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-06-20,0,0,0.0,0.0,0.0116,0.0581,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-06-21,0,0,0.0,0.0,0.0087,0.0478,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-06-22,0,0,0.0,0.0,0.0072,0.054,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-06-23,0,0,0.0,0.0,0.006,0.0685,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-06-24,0,0,0.0,0.0,0.0052,0.0807,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-06-25,1,0,0.0,0.0,0.0069,0.088,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-06-26,1,0,0.0,0.0,0.0086,0.0927,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-06-27,1,0,0.0,0.0,0.0077,0.0904,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-06-28,1,0,0.0,0.0,0.007,0.088,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-06-29,1,0,0.0,0.0,0.0063,0.0825,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-06-30,1,0,0.0,0.0,0.006,0.0818,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-07-01,1,0,0.0,0.0,0.0043,0.0739,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-07-02,1,0,0.0,0.0,0.0075,0.0751,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-07-03,1,0,0.0,0.0,0.0058,0.0739,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-07-04,1,0,0.0,0.0,0.0074,0.075,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-07-05,1,0,0.0,0.0,0.0147,0.0752,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-07-06,1,0,0.0,0.0,0.0208,0.0697,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-07-07,2,0,0.0,0.0,0.0287,0.0619,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-07-08,3,0,0.0,0.0,0.0491,0.0543,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-07-09,5,2,0.4,0.1176,0.0624,0.0462,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-07-10,5,2,0.4,0.1176,0.0759,0.0385,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-07-11,6,2,0.3333,0.0968,0.0899,0.0346,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-07-12,10,2,0.2,0.0567,0.1087,0.0428,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-07-13,13,4,0.3077,0.1268,0.1252,0.0468,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-07-14,14,4,0.2857,0.1172,0.1366,0.0428,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-07-15,14,4,0.2857,0.1172,0.1466,0.037,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-07-16,14,4,0.2857,0.1172,0.1515,0.0338,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-07-17,17,5,0.2941,0.1328,0.1604,0.0368,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-07-18,17,5,0.2941,0.1328,0.1563,0.0398,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-07-19,18,6,0.3333,0.1628,0.1607,0.0404,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-07-20,18,6,0.3333,0.1628,0.1528,0.0421,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-07-21,19,7,0.3684,0.1915,0.1494,0.0446,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-07-22,20,7,0.35,0.1812,0.1459,0.0455,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-07-23,20,7,0.35,0.1812,0.1428,0.0457,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-07-24,20,7,0.35,0.1812,0.134,0.0459,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-07-25,20,7,0.35,0.1812,0.1276,0.0452,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-07-26,20,7,0.35,0.1812,0.115,0.0376,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-07-27,21,7,0.3333,0.1719,0.1042,0.0374,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-07-28,23,7,0.3043,0.156,0.0988,0.0382,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-07-29,23,7,0.3043,0.156,0.0948,0.0385,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-07-30,23,7,0.3043,0.156,0.0943,0.0382,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-07-31,24,7,0.2917,0.1491,0.0887,0.0356,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-08-01,24,7,0.2917,0.1491,0.09,0.0327,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-08-02,25,8,0.32,0.172,0.086,0.0314,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-08-03,25,8,0.32,0.172,0.0864,0.0315,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-08-04,26,8,0.3077,0.165,0.087,0.0322,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-08-05,27,9,0.3333,0.1864,0.0855,0.033,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-08-06,29,9,0.3103,0.1728,0.087,0.0356,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-08-07,29,9,0.3103,0.1728,0.0904,0.037,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-08-08,30,10,0.3333,0.1923,0.0926,0.0397,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-08-09,33,12,0.3636,0.2219,0.0971,0.0439,False,False,0,False,False
Dragapult ex,Mega Kangaskhan ex,2026-08-10,36,13,0.3611,0.2248,0.0984,0.046,False,False,0,False,False
Fezandipiti ex,Cynthia's Garchomp ex,2026-06-16,0,0,0.0,0.0,,,False,False,0,False,False
Fezandipiti ex,Cynthia's Garchomp ex,2026-06-17,0,0,0.0,0.0,0.0,0.0455,False,False,0,False,False
Fezandipiti ex,Cynthia's Garchomp ex,2026-06-18,0,0,0.0,0.0,0.0,0.0682,False,False,0,False,False
Fezandipiti ex,Cynthia's Garchomp ex,2026-06-19,0,0,0.0,0.0,0.0,0.0758,False,False,0,False,False
Fezandipiti ex,Cynthia's Garchomp ex,2026-06-20,0,0,0.0,0.0,0.0,0.0698,False,False,0,False,False
Fezandipiti ex,Cynthia's Garchomp ex,2026-06-21,0,0,0.0,0.0,0.0,0.0652,False,False,0,False,False
Fezandipiti ex,Cynthia's Garchomp ex,2026-06-22,0,0,0.0,0.0,0.0,0.0647,False,False,0,False,False
Fezandipiti ex,Cynthia's Garchomp ex,2026-06-23,1,1,1.0,0.2065,0.003,0.0774,False,False,0,False,False
Fezandipiti ex,Cynthia's Garchomp ex,2026-06-24,1,1,1.0,0.2065,0.0026,0.0807,False,False,0,False,False
Fezandipiti ex,Cynthia's Garchomp ex,2026-06-25,1,1,1.0,0.2065,0.0023,0.0787,False,False,0,False,False
Fezandipiti ex,Cynthia's Garchomp ex,2026-06-26,1,1,1.0,0.2065,0.0022,0.0754,False,False,0,False,False
Fezandipiti ex,Cynthia's Garchomp ex,2026-06-27,1,1,1.0,0.2065,0.0019,0.0712,False,False,0,False,False
Fezandipiti ex,Cynthia's Garchomp ex,2026-06-28,1,1,1.0,0.2065,0.0018,0.0739,False,False,0,False,False
Fezandipiti ex,Cynthia's Garchomp ex,2026-06-29,1,1,1.0,0.2065,0.0032,0.0714,False,False,0,False,False
Fezandipiti ex,Cynthia's Garchomp ex,2026-06-30,1,1,1.0,0.2065,0.003,0.0729,False,False,0,False,False
Fezandipiti ex,Cynthia's Garchomp ex,2026-07-01,1,1,1.0,0.2065,0.0071,0.081,False,False,0,False,False
Fezandipiti ex,Cynthia's Garchomp ex,2026-07-02,1,1,1.0,0.2065,0.0075,0.0841,False,False,0,False,False
Fezandipiti ex,Cynthia's Garchomp ex,2026-07-03,1,1,1.0,0.2065,0.0101,0.0826,False,False,0,False,False
Fezandipiti ex,Cynthia's Garchomp ex,2026-07-04,1,1,1.0,0.2065,0.0118,0.0868,False,False,0,False,False
Fezandipiti ex,Cynthia's Garchomp ex,2026-07-05,1,1,1.0,0.2065,0.0147,0.0855,False,False,0,False,False
Fezandipiti ex,Cynthia's Garchomp ex,2026-07-06,2,2,1.0,0.3424,0.0208,0.0875,False,False,0,False,False
Fezandipiti ex,Cynthia's Garchomp ex,2026-07-07,2,2,1.0,0.3424,0.0242,0.0831,False,False,0,False,False
Fezandipiti ex,Cynthia's Garchomp ex,2026-07-08,3,2,0.6667,0.2077,0.0388,0.084,False,False,0,False,False
Fezandipiti ex,Cynthia's Garchomp ex,2026-07-09,4,3,0.75,0.3006,0.0508,0.0878,False,False,0,False,False
Fezandipiti ex,Cynthia's Garchomp ex,2026-07-10,7,5,0.7143,0.3589,0.0557,0.1144,False,False,0,False,False
Fezandipiti ex,Cynthia's Garchomp ex,2026-07-11,10,7,0.7,0.3968,0.0581,0.1423,False,False,0,False,False
Fezandipiti ex,Cynthia's Garchomp ex,2026-07-12,12,8,0.6667,0.3906,0.0599,0.161,False,False,0,False,False
Fezandipiti ex,Cynthia's Garchomp ex,2026-07-13,14,8,0.5714,0.3259,0.0598,0.1809,False,False,0,False,False
Fezandipiti ex,Cynthia's Garchomp ex,2026-07-14,16,9,0.5625,0.3318,0.0593,0.2065,False,False,0,False,False
Fezandipiti ex,Cynthia's Garchomp ex,2026-07-15,16,9,0.5625,0.3318,0.0531,0.2325,False,False,0,False,False
Fezandipiti ex,Cynthia's Garchomp ex,2026-07-16,16,9,0.5625,0.3318,0.0501,0.2471,False,False,0,False,False
Fezandipiti ex,Cynthia's Garchomp ex,2026-07-17,19,10,0.5263,0.3171,0.0518,0.2584,False,False,0,False,False
Fezandipiti ex,Cynthia's Garchomp ex,2026-07-18,22,11,0.5,0.3072,0.0527,0.2763,False,False,0,False,False
Fezandipiti ex,Cynthia's Garchomp ex,2026-07-19,25,13,0.52,0.335,0.0551,0.286,False,False,0,False,False
Fezandipiti ex,Cynthia's Garchomp ex,2026-07-20,29,14,0.4828,0.3139,0.0553,0.2966,False,False,0,False,False
Fezandipiti ex,Cynthia's Garchomp ex,2026-07-21,32,16,0.5,0.3363,0.0562,0.3024,False,False,0,False,False
Fezandipiti ex,Cynthia's Garchomp ex,2026-07-22,38,20,0.5263,0.3726,0.0549,0.3175,False,False,0,False,False
Fezandipiti ex,Cynthia's Garchomp ex,2026-07-23,39,21,0.5385,0.3857,0.0534,0.324,False,False,0,False,False
Fezandipiti ex,Cynthia's Garchomp ex,2026-07-24,43,24,0.5581,0.4111,0.0573,0.3267,False,False,0,False,False
Fezandipiti ex,Cynthia's Garchomp ex,2026-07-25,43,24,0.5581,0.4111,0.0567,0.3138,False,False,0,False,False
Fezandipiti ex,Cynthia's Garchomp ex,2026-07-26,46,25,0.5435,0.4018,0.0616,0.3021,False,False,0,False,False
