exact_deck_hash,exact_deck_list,archetype_id,archetype_name
b04165f456e6f563,6:9;20:4;673:2;674:2;675:2;676:3;677:4;678:4;1102:4;1123:2;1141:4;1142:4;1152:4;1182:3;1192:4;1227:4;1252:1,Mega Lucario ex,Mega Lucario ex
b0ac2e64118eeabf,1:18;18:2;96:4;1094:4;1118:2;1119:2;1122:3;1127:2;1137:1;1147:2;1159:1;1182:3;1201:1;1213:4;1221:1;1223:2;1227:4;1251:4,Teal Mask Ogerpon ex,Teal Mask Ogerpon ex
b114cc9bd6f2c80c,6:10;20:3;673:2;674:2;675:2;676:3;677:4;678:4;1102:3;1123:2;1137:1;1141:4;1142:4;1152:4;1159:1;1182:2;1192:3;1225:1;1227:4;1252:1,Mega Lucario ex,Mega Lucario ex
b13b062a5e20bcf3,6:6;20:4;341:4;342:4;379:4;380:4;381:3;1079:1;1080:1;1086:4;1129:1;1141:3;1142:4;1152:4;1173:4;1197:1;1225:2;1227:4;1261:2,Cynthia's Garchomp ex,Cynthia's Garchomp ex
b1513b47b94933fa,1:17;18:2;96:4;920:1;1094:4;1118:1;1119:2;1120:3;1122:3;1127:4;1147:3;1159:1;1182:2;1201:1;1213:4;1221:1;1223:1;1227:4;1251:2,Teal Mask Ogerpon ex,Teal Mask Ogerpon ex
b166b6b93aa1670b,8:11;57:1;169:4;190:4;666:4;1097:3;1121:4;1122:4;1147:4;1152:4;1159:1;1182:3;1185:4;1213:1;1227:4;1244:4,UNLABELED_CLUSTER_02,Archaludon ex
b1adeb52225c848f,5:2;13:1;19:4;66:2;140:1;214:1;305:3;741:4;742:4;743:3;959:1;1079:3;1081:4;1086:4;1120:4;1129:1;1137:1;1146:1;1152:4;1182:3;1184:1;1208:1;1225:4;1227:2;1264:1,Fezandipiti ex,Fezandipiti ex
b1af26bae039a041,5:1;13:1;19:4;66:3;174:1;305:4;343:1;741:4;742:4;743:4;1079:3;1081:4;1086:4;1097:2;1129:1;1152:3;1182:4;1184:1;1225:3;1231:4;1266:4,UNLABELED_CLUSTER_63,Abra / Alakazam / Dudunsparce / Dunsparce / Fan Rotom / Kadabra / Shaymin
b20e3e96100a11d5,5:2;13:1;19:4;66:2;140:1;305:3;343:1;741:4;742:4;743:4;1079:3;1081:3;1086:4;1097:1;1129:1;1152:4;1182:3;1184:1;1197:3;1225:4;1231:4;1266:3,Fezandipiti ex,Fezandipiti ex
b25e7963304a20a1,6:13;673:2;674:2;675:2;676:3;677:4;678:4;1102:4;1123:2;1141:4;1142:4;1152:4;1182:3;1192:4;1227:4;1252:1,Mega Lucario ex,Mega Lucario ex
b28bceb540618967,5:2;19:4;66:2;140:1;305:3;343:1;741:4;742:4;743:3;858:1;1079:3;1081:3;1086:4;1097:1;1129:3;1146:1;1152:4;1182:2;1184:2;1225:4;1231:4;1247:1;1266:3,Fezandipiti ex,Fezandipiti ex
b303167d8f7d6113,5:2;13:1;19:4;66:3;140:1;214:1;305:4;741:4;742:4;743:4;959:1;1079:4;1081:3;1086:4;1097:1;1129:1;1146:1;1152:4;1184:1;1197:1;1225:4;1231:4;1266:3,Fezandipiti ex,Fezandipiti ex
b3043b6d5221e93a,7:12;112:4;646:4;647:3;648:4;1079:4;1080:1;1086:4;1116:1;1122:3;1152:4;1197:3;1219:4;1227:4;1231:1;1259:4,Marnie's Grimmsnarl ex,Marnie's Grimmsnarl ex
b3f8f5a936f62434,3:38;722:4;723:4;1121:2;1145:4;1227:4;1235:4,Mega Abomasnow ex,Mega Abomasnow ex
b41dab6a922e3a11,5:2;13:1;19:4;65:3;66:2;140:1;214:1;343:1;741:4;742:4;743:3;959:1;1079:4;1086:4;1097:2;1129:1;1137:1;1146:1;1152:4;1156:1;1182:3;1184:1;1225:4;1231:4;1264:3,Fezandipiti ex,Fezandipiti ex
b42b2ee66670b06f,1:7;42:2;89:4;90:4;92:2;93:4;343:1;655:3;1086:4;1094:4;1097:3;1102:1;1126:1;1129:1;1152:4;1175:1;1182:1;1194:1;1211:1;1225:3;1227:4;1245:4,UNLABELED_CLUSTER_34,Applin / Celebi / Dipplin / Grookey / Shaymin / Thwackey
b43a53d96da0f0b5,7:10;104:2;112:4;646:4;647:3;648:3;860:2;1079:3;1080:1;1086:4;1097:3;1152:4;1161:2;1182:2;1219:4;1227:4;1231:1;1259:4,Marnie's Grimmsnarl ex,Marnie's Grimmsnarl ex
b4469cd28d438fb3,1:13;42:4;89:2;90:2;93:4;100:4;240:4;1080:1;1086:4;1094:4;1122:4;1152:4;1210:2;1213:4;1245:4,UNLABELED_CLUSTER_19,Applin / Dipplin / Goldeen / Grookey / Seaking / Thwackey
b4b5a378368fad61,1:9;15:4;400:4;401:4;414:2;431:2;434:2;1094:3;1121:1;1134:4;1152:4;1159:1;1175:1;1216:4;1217:2;1218:3;1220:4;1227:3;1257:3,Team Rocket's Mewtwo ex,Team Rocket's Mewtwo ex
b4d63a18cb52e991,1:3;2:5;18:4;235:1;344:4;345:4;352:4;353:4;354:4;1097:2;1121:1;1152:4;1159:1;1182:3;1194:2;1213:2;1215:4;1227:4;1267:4,UNLABELED_CLUSTER_64,Budew / Crustle / Dwebble / Ethan's Cyndaquil / Ethan's Quilava / Ethan's Typhlosion
b4ef20e5475def6f,5:3;13:1;19:4;66:4;142:1;305:4;343:1;741:4;742:4;743:4;1079:4;1086:4;1129:1;1152:4;1161:4;1184:1;1225:4;1231:4;1264:4,UNLABELED_CLUSTER_23,Abra / Alakazam / Dudunsparce / Dunsparce / Genesect / Kadabra / Shaymin
b520caec0c3511ff,2:4;5:5;31:1;119:4;120:4;121:3;140:1;184:1;235:1;272:1;1071:1;1079:2;1080:1;1086:4;1097:2;1120:4;1121:3;1152:4;1182:3;1198:3;1210:2;1227:4;1256:1;1260:1,Dragapult ex,Dragapult ex
b55af43e0b922162,5:4;13:1;19:4;65:4;66:3;741:4;742:4;743:4;1079:4;1081:4;1086:4;1097:3;1129:1;1152:4;1182:3;1184:1;1225:4;1231:3;1264:1,UNLABELED_CLUSTER_01,Abra / Alakazam / Dudunsparce / Dunsparce / Kadabra
b5d70706436c5264,7:10;104:2;112:4;646:4;647:3;648:3;860:2;1079:4;1080:1;1086:3;1097:3;1152:4;1161:1;1182:2;1197:1;1219:4;1227:4;1231:1;1259:4,Marnie's Grimmsnarl ex,Marnie's Grimmsnarl ex
b7308eebc0b485e6,1:7;15:4;400:4;401:4;414:2;431:2;434:3;1086:1;1094:3;1121:2;1134:4;1152:4;1175:1;1216:4;1217:1;1218:3;1220:4;1227:3;1247:1;1257:3,Team Rocket's Mewtwo ex,Team Rocket's Mewtwo ex
b76538df393ecad6,6:14;673:2;674:2;675:3;676:3;677:4;678:4;1102:4;1123:1;1141:4;1142:4;1152:4;1159:1;1182:1;1197:1;1213:3;1227:4;1229:1,Mega Lucario ex,Mega Lucario ex
b78aa05e94236e10,1:9;3:2;4:2;5:1;6:2;63:2;96:3;108:1;140:1;184:2;272:1;756:3;978:1;1071:3;1088:1;1097:2;1098:2;1116:4;1121:4;1182:2;1197:2;1198:4;1205:2;1250:4,Mega Kangaskhan ex,Mega Kangaskhan ex
b7d26f5c7d715607,5:3;13:1;19:4;66:3;305:3;741:4;742:4;743:4;1079:4;1081:4;1086:4;1097:3;1129:1;1152:4;1182:3;1184:1;1197:1;1225:4;1231:4;1264:1,UNLABELED_CLUSTER_01,Abra / Alakazam / Dudunsparce / Dunsparce / Kadabra
b7fe4794b7f5835b,6:6;20:4;341:4;342:3;379:4;380:4;381:3;387:2;1080:1;1086:4;1129:1;1141:1;1142:4;1152:4;1173:4;1182:2;1197:1;1225:3;1227:4;1261:1,Cynthia's Garchomp ex,Cynthia's Garchomp ex
b8027dd41807d784,11:4;12:1;19:4;65:4;66:3;304:1;878:4;879:4;1086:4;1097:3;1115:3;1122:3;1152:3;1171:3;1182:3;1194:3;1210:3;1227:4;1255:3,UNLABELED_CLUSTER_05,Dudunsparce / Dunsparce / Hop's Phantump / Hop's Trevenant / Hop’s Snorlax
b82361d3db04432f,7:10;104:2;112:4;646:4;647:2;648:3;860:2;1079:4;1080:1;1086:4;1097:2;1122:2;1152:4;1156:1;1182:2;1219:4;1227:4;1231:1;1259:4,Marnie's Grimmsnarl ex,Marnie's Grimmsnarl ex
b888258643d0b247,7:11;827:4;828:4;829:1;833:2;834:2;1080:1;1086:4;1097:3;1122:2;1137:1;1145:4;1152:3;1182:2;1189:2;1197:2;1225:2;1227:4;1229:4;1246:2,UNLABELED_CLUSTER_70,Mega Sharpedo ex
b89226f24fe868a6,5:8;255:2;414:2;521:2;1027:4;1081:4;1097:4;1120:4;1137:2;1152:4;1161:4;1182:4;1197:2;1200:4;1210:3;1227:4;1247:1;1266:2,UNLABELED_CLUSTER_65,Elgyem / Maractus / Team Rocket's Articuno / Turtonator
b8a17357fd357b34,5:2;13:1;19:4;66:3;140:1;214:1;305:4;741:4;742:4;743:4;959:1;1079:4;1081:3;1086:4;1097:1;1129:1;1146:1;1152:4;1197:2;1225:4;1231:4;1266:3,Fezandipiti ex,Fezandipiti ex
b8e2515051817ff7,7:9;112:2;235:1;292:4;293:4;303:2;906:2;1080:1;1086:4;1097:2;1113:4;1121:3;1152:3;1176:2;1182:4;1188:1;1195:1;1197:1;1205:3;1227:4;1253:3,UNLABELED_CLUSTER_21,N’s Zoroark ex
b943fd9e7cc70064,1:1;11:4;14:4;18:4;20:3;117:1;344:4;345:4;756:3;1086:4;1121:2;1122:4;1123:2;1147:4;1159:1;1182:2;1197:3;1225:4;1227:4;1264:2,Mega Kangaskhan ex,Mega Kangaskhan ex
b9d645da110e5c06,5:2;13:1;19:4;66:2;140:1;305:3;343:1;741:4;742:4;743:4;1079:3;1081:4;1086:4;1097:1;1129:1;1152:4;1182:3;1184:1;1197:2;1225:4;1231:4;1264:3,Fezandipiti ex,Fezandipiti ex
bb2006b5432dd110,2:6;6:12;11:2;81:1;140:1;204:2;319:2;320:3;675:2;676:2;1071:1;1097:3;1121:4;1128:1;1142:4;1152:3;1182:3;1185:2;1192:4;1201:1;1246:1,Fezandipiti ex,Fezandipiti ex
bb2d316213f97f70,5:3;13:1;19:4;66:3;305:4;741:4;742:4;743:4;1079:4;1081:4;1086:4;1097:3;1129:1;1152:4;1174:1;1182:3;1184:1;1225:4;1231:4,UNLABELED_CLUSTER_01,Abra / Alakazam / Dudunsparce / Dunsparce / Kadabra
bb394cfcc536b3c2,6:9;7:1;12:1;16:4;116:4;117:1;675:2;676:2;791:1;1051:2;1052:2;1097:2;1122:2;1137:1;1142:4;1152:4;1174:2;1182:4;1187:3;1227:4;1238:2;1264:3,UNLABELED_CLUSTER_04,Cornerstone Mask Ogerpon ex
bc913d2ec5e06497,2:3;5:3;7:2;31:1;45:1;112:2;119:4;120:4;121:2;140:1;235:1;272:1;324:2;325:1;326:2;1071:1;1079:2;1080:1;1086:4;1097:2;1121:4;1152:3;1182:3;1198:2;1213:1;1227:4;1231:1;1250:1;1256:1,Dragapult ex,Dragapult ex
bd0509fb088518b1,1:8;15:4;400:4;401:4;414:2;431:2;434:3;1094:3;1121:1;1134:4;1152:4;1159:1;1175:1;1186:1;1216:4;1217:1;1218:3;1220:4;1227:3;1257:3,Team Rocket's Mewtwo ex,Team Rocket's Mewtwo ex
bd3a5d98cf29cbc3,4:22;265:3;268:3;269:3;270:3;271:3;1086:3;1097:2;1110:1;1118:1;1121:3;1152:2;1227:4;1233:4;1254:3,Iono's (Bellibolt/Voltorb),Iono's (Bellibolt/Voltorb)
be1ffbbc6c01f2c1,1:1;7:1;11:2;13:1;14:3;16:1;18:4;19:1;140:1;344:3;345:3;756:4;849:1;1086:4;1097:1;1120:4;1122:3;1123:4;1147:4;1174:1;1182:1;1197:3;1225:3;1227:3;1264:3,Mega Kangaskhan ex,Mega Kangaskhan ex
be3a8e357b9439ff,5:4;19:4;66:4;140:1;305:4;741:4;742:4;743:4;1079:4;1081:3;1086:4;1097:2;1129:2;1152:4;1182:3;1225:4;1231:4;1247:1,Fezandipiti ex,Fezandipiti ex
bf4fd9046cb2d210,5:2;13:1;19:4;66:3;140:1;305:3;343:1;741:4;742:4;743:3;1079:3;1081:3;1086:4;1097:2;1121:1;1129:1;1146:1;1152:4;1182:2;1184:1;1186:1;1197:1;1225:4;1231:4;1264:2,Fezandipiti ex,Fezandipiti ex
bf935b4da2e041b7,5:2;13:1;19:4;66:2;140:1;142:1;305:2;343:1;741:4;742:4;743:4;858:1;1079:3;1081:3;1086:4;1097:1;1129:1;1152:4;1156:3;1182:2;1225:4;1231:4;1264:4,Fezandipiti ex,Fezandipiti ex
bfb8a7a58fcd4295,6:4;20:4;341:4;342:4;379:4;380:4;381:3;387:1;1079:1;1080:1;1086:4;1097:1;1122:2;1142:4;1152:4;1173:4;1182:3;1225:4;1227:4,Cynthia's Garchomp ex,Cynthia's Garchomp ex
bfe17f933d600385,3:8;66:3;235:3;305:3;941:4;942:3;943:4;1079:4;1081:4;1086:4;1097:2;1104:1;1120:2;1122:2;1129:2;1152:2;1174:1;1227:4;1231:4,UNLABELED_CLUSTER_35,Budew / Dudunsparce / Dunsparce / Sealeo / Spheal / Walrein
c1a4aa00d710cc27,2:4;5:5;119:4;120:4;121:3;140:1;184:1;235:2;1071:1;1079:2;1080:1;1086:4;1097:2;1120:4;1121:4;1152:3;1156:1;1182:3;1198:4;1210:2;1227:4;1256:1,Dragapult ex,Dragapult ex
c1bdf4d2201556a3,11:4;13:1;19:3;66:3;174:1;184:1;272:2;305:4;848:3;849:3;1086:4;1087:1;1097:1;1121:3;1122:2;1152:3;1174:3;1182:2;1197:2;1225:3;1227:4;1229:4;1264:3,Mega Lopunny ex,Mega Lopunny ex
c1dbf7dfcca53308,7:10;104:2;112:4;646:4;647:2;648:3;860:2;1079:4;1080:1;1086:4;1097:2;1122:2;1152:4;1182:2;1219:4;1227:4;1231:2;1259:4,Marnie's Grimmsnarl ex,Marnie's Grimmsnarl ex
c24bf0ab54319e9f,5:6;19:4;164:4;343:1;817:2;818:2;1081:2;1086:4;1095:1;1097:4;1120:4;1122:2;1152:4;1161:3;1184:2;1197:4;1225:4;1227:4;1228:3,UNLABELED_CLUSTER_18,Brambleghast / Bramblin / Comfey / Shaymin
c2b584b6ca73cc31,2:3;5:3;7:3;66:1;112:2;119:4;120:4;121:3;140:1;235:1;305:2;306:1;689:1;1071:2;1080:1;1086:4;1097:2;1121:4;1123:1;1152:4;1182:3;1198:2;1213:1;1227:4;1246:1;1260:2,Dragapult ex,Dragapult ex
c2e2a1d6f6290e71,2:4;5:4;119:4;120:4;121:4;140:1;184:1;235:2;1071:1;1079:3;1080:1;1086:4;1097:2;1120:3;1121:4;1152:3;1182:4;1198:4;1210:2;1227:4;1256:1,Dragapult ex,Dragapult ex
c2ee4dbcdf7ec7e4,5:2;13:1;19:4;66:3;214:1;305:4;343:1;741:4;742:4;743:4;959:1;1079:4;1081:3;1086:4;1129:2;1146:1;1152:4;1182:2;1184:1;1225:4;1231:4;1264:2,UNLABELED_CLUSTER_28,Abra / Alakazam / Dudunsparce / Dunsparce / Kadabra / Shaymin / Togekiss / Togepi
c32b0ee23a53e88a,1:17;11:4;14:4;18:4;344:4;345:4;1086:4;1147:4;1159:1;1182:2;1212:4;1227:4;1235:4,UNLABELED_CLUSTER_06,Crustle / Dwebble
c4401e2db5bd7036,2:4;5:4;7:2;31:1;112:2;119:4;120:4;121:3;140:1;184:1;235:2;272:1;1071:1;1080:1;1086:4;1097:2;1121:4;1152:4;1182:3;1198:3;1210:3;1227:4;1260:2,Dragapult ex,Dragapult ex
c4ebaf6e42fc8a2a,1:7;89:4;90:4;92:4;93:4;140:1;1080:1;1086:4;1094:4;1097:3;1122:4;1129:1;1137:1;1152:4;1175:3;1197:1;1227:4;1231:2;1245:4,Fezandipiti ex,Fezandipiti ex
c51189f519cd1c07,5:2;13:1;19:4;66:3;214:1;305:3;343:1;741:4;742:4;743:4;959:1;1079:4;1081:3;1086:4;1129:2;1146:1;1152:4;1182:2;1184:1;1225:4;1231:4;1264:3,UNLABELED_CLUSTER_28,Abra / Alakazam / Dudunsparce / Dunsparce / Kadabra / Shaymin / Togekiss / Togepi
c560f1caa3468d1c,1:19;11:4;14:4;18:4;344:4;345:4;1086:4;1147:4;1159:1;1212:4;1224:4;1264:4,UNLABELED_CLUSTER_06,Crustle / Dwebble
c5c2d4ee92fd71f5,1:1;11:4;14:3;18:4;20:4;117:2;344:4;345:4;756:3;1086:4;1122:3;1147:4;1159:1;1182:1;1187:3;1197:3;1225:4;1227:4;1264:4,Mega Kangaskhan ex,Mega Kangaskhan ex
c61a10379c017038,6:13;673:2;674:2;675:2;676:3;677:4;678:3;1102:4;1123:2;1141:4;1142:4;1152:2;1159:1;1182:2;1192:3;1213:2;1227:4;1229:2;1252:1,Mega Lucario ex,Mega Lucario ex
c62b983d72cc9030,3:8;66:3;235:3;305:4;941:4;942:3;943:4;1079:4;1080:1;1081:4;1086:4;1097:2;1120:1;1122:2;1129:1;1137:1;1152:2;1174:1;1227:4;1231:4,UNLABELED_CLUSTER_35,Budew / Dudunsparce / Dunsparce / Sealeo / Spheal / Walrein
c6970cfeed44b34d,1:8;3:1;15:4;400:4;401:4;414:2;431:2;434:3;1094:3;1121:1;1134:4;1152:4;1159:1;1175:1;1216:4;1217:1;1218:3;1220:4;1227:3;1257:3,Team Rocket's Mewtwo ex,Team Rocket's Mewtwo ex
c6fb751bd0d1b301,11:4;20:4;58:4;344:4;345:4;607:1;1086:4;1122:4;1123:4;1129:2;1142:4;1152:4;1182:4;1185:4;1194:2;1197:4;1204:2;1247:1,UNLABELED_CLUSTER_20,Crustle / Dwebble / Great Tusk / Terrakion
c7178b65df7faade,1:1;11:4;14:3;18:4;20:4;117:1;344:4;345:4;756:3;1086:4;1121:1;1122:4;1147:4;1159:1;1182:1;1187:3;1197:4;1225:4;1227:4;1264:2,Mega Kangaskhan ex,Mega Kangaskhan ex
c7200b56dc7c4c6f,5:2;13:1;19:4;65:1;66:3;140:1;305:2;343:1;741:4;742:4;743:4;1079:3;1081:3;1086:4;1097:2;1137:1;1152:4;1174:1;1182:3;1184:2;1225:4;1231:4;1266:2,Fezandipiti ex,Fezandipiti ex
c7bb3c9d30cf02de,1:14;96:4;140:1;650:2;651:2;652:2;709:2;710:2;917:2;920:1;1071:2;1080:1;1094:4;1097:1;1121:4;1127:1;1152:2;1182:2;1184:1;1213:2;1227:4;1261:4,Teal Mask Ogerpon ex,Teal Mask Ogerpon ex
c80ecfa9fa17df43,6:15;673:1;674:1;675:2;676:3;677:4;678:4;1102:4;1123:1;1137:1;1141:4;1142:4;1152:4;1159:1;1182:1;1197:1;1213:3;1227:4;1229:1;1252:1,Mega Lucario ex,Mega Lucario ex
c8c1bf9764932d8d,1:11;11:4;14:4;18:4;344:4;345:4;1086:4;1120:4;1147:4;1152:4;1159:1;1212:4;1227:4;1235:4,UNLABELED_CLUSTER_06,Crustle / Dwebble
c8c8ca4e003ab163,7:10;66:2;112:4;117:2;305:3;646:4;647:3;648:4;649:1;1079:4;1086:4;1097:1;1152:4;1159:1;1197:1;1227:4;1231:4;1259:4,Marnie's Grimmsnarl ex,Marnie's Grimmsnarl ex
c8e3597d524a0e79,1:7;5:2;15:4;400:4;401:4;414:2;431:2;432:1;434:1;1094:3;1121:1;1134:4;1152:4;1159:1;1175:1;1216:4;1217:2;1218:3;1220:4;1227:3;1257:3,Team Rocket's Mewtwo ex,Team Rocket's Mewtwo ex
c9917240e9bd8067,5:2;13:1;19:4;66:3;140:1;305:3;741:4;742:4;743:4;1079:4;1081:3;1086:4;1097:2;1129:1;1146:1;1152:4;1182:3;1184:1;1197:3;1225:4;1231:4,Fezandipiti ex,Fezandipiti ex
c9a5452977af0b41,8:13;57:2;169:4;190:4;414:1;666:3;1071:2;1097:3;1121:4;1152:4;1159:1;1182:2;1192:2;1197:2;1213:3;1227:4;1239:4;1244:2,UNLABELED_CLUSTER_69,Archaludon ex / Meowth ex
c9d8794e26a87fa3,7:10;66:2;112:4;305:3;646:4;647:3;648:3;649:1;1079:3;1086:4;1097:2;1119:1;1139:1;1152:4;1159:1;1197:2;1227:4;1231:4;1259:4,Marnie's Grimmsnarl ex,Marnie's Grimmsnarl ex
c9eba9795f3be059,1:19;11:4;14:4;18:4;344:4;345:4;1081:2;1086:4;1147:4;1159:1;1182:3;1212:3;1227:4,UNLABELED_CLUSTER_06,Crustle / Dwebble
ca8556aeaedd5e09,5:3;13:1;19:4;66:3;214:1;305:3;741:4;742:4;743:4;959:1;1079:4;1081:3;1086:4;1129:2;1146:1;1152:4;1182:2;1184:1;1225:4;1231:4;1264:3,UNLABELED_CLUSTER_16,Abra / Alakazam / Dudunsparce / Dunsparce / Kadabra / Togekiss / Togepi
cad0e42d5a0a29dd,2:3;5:4;7:3;66:1;112:2;119:4;120:4;121:3;140:1;235:1;305:1;306:1;1071:1;1080:1;1086:4;1097:2;1120:4;1121:4;1152:4;1182:2;1198:3;1213:1;1227:4;1246:1;1260:1,Dragapult ex,Dragapult ex
cb942fc9fc700141,1:9;15:4;400:4;401:4;414:2;431:2;434:2;1094:3;1121:2;1122:1;1134:4;1152:3;1159:1;1182:2;1216:4;1217:3;1220:4;1227:3;1257:3,Team Rocket's Mewtwo ex,Team Rocket's Mewtwo ex
cc30dfc61693132d,1:3;18:2;89:4;90:4;91:1;93:3;100:2;149:4;240:1;343:1;858:1;1080:1;1086:4;1094:3;1097:1;1123:1;1129:1;1152:4;1174:1;1175:2;1182:2;1184:1;1191:2;1211:1;1213:1;1227:4;1231:1;1245:4,UNLABELED_CLUSTER_45,Applin / Dipplin / Goldeen / Grookey / Psyduck / Rillaboom / Seaking / Shaymin / Thwackey
cc84b1b9f1e05949,2:3;5:3;7:2;31:1;112:2;119:4;120:4;121:3;140:1;235:1;1071:1;1080:1;1086:4;1097:3;1120:4;1121:4;1152:4;1182:3;1197:1;1198:3;1213:1;1227:4;1246:1;1256:2,Dragapult ex,Dragapult ex
ccd41f8554b530ab,3:10;11:2;17:2;860:3;861:3;1030:4;1031:4;1086:4;1102:4;1122:3;1145:3;1152:4;1159:1;1225:4;1227:4;1229:2;1262:3,UNLABELED_CLUSTER_07,Mega Froslass ex / Mega Starmie ex
cd20dc40ab299bd9,1:8;42:3;88:3;89:4;90:4;92:1;93:4;1080:1;1086:4;1094:4;1097:2;1129:1;1152:4;1175:1;1182:2;1210:1;1211:1;1225:4;1227:4;1245:4,UNLABELED_CLUSTER_46,Applin / Dipplin / Grookey / Thwackey / Volbeat
cda996a02f18641b,7:12;104:1;112:4;646:4;647:3;648:3;860:1;1079:3;1080:1;1086:4;1097:3;1152:4;1161:1;1182:1;1197:2;1219:3;1227:4;1231:2;1259:4,Marnie's Grimmsnarl ex,Marnie's Grimmsnarl ex
cf0f955995a47140,8:15;12:1;169:4;190:4;1097:4;1121:4;1122:2;1123:2;1152:4;1182:4;1192:4;1213:4;1227:4;1244:4,UNLABELED_CLUSTER_02,Archaludon ex
cf3a7feaf2e07bff,5:2;19:4;65:2;66:4;305:1;741:4;742:4;743:4;1079:4;1081:3;1086:4;1097:3;1129:1;1152:4;1182:3;1184:1;1197:2;1225:4;1227:1;1231:4;1247:1,UNLABELED_CLUSTER_01,Abra / Alakazam / Dudunsparce / Dunsparce / Kadabra
cf54338b6b99acc3,11:4;12:1;19:4;65:4;66:3;304:2;878:4;879:2;1086:4;1097:3;1115:3;1122:4;1152:4;1171:4;1182:2;1194:2;1210:2;1227:4;1255:4,UNLABELED_CLUSTER_05,Dudunsparce / Dunsparce / Hop's Phantump / Hop's Trevenant / Hop’s Snorlax
cf6d10eb0b2ec055,5:1;13:1;19:4;66:3;174:1;305:4;741:4;742:4;743:4;1079:3;1081:3;1086:4;1097:2;1129:1;1152:3;1182:4;1184:1;1197:2;1225:3;1231:4;1266:4,UNLABELED_CLUSTER_29,Abra / Alakazam / Dudunsparce / Dunsparce / Fan Rotom / Kadabra
cf827fff53a7d57b,3:9;666:2;860:3;861:3;1030:3;1031:3;1086:4;1087:2;1097:1;1122:3;1145:3;1152:1;1159:1;1182:2;1189:2;1197:2;1224:2;1225:2;1227:4;1229:4;1262:4,UNLABELED_CLUSTER_07,Mega Froslass ex / Mega Starmie ex
d11306618e7ece62,1:1;11:4;14:2;18:4;20:4;117:2;344:4;345:3;756:3;1086:3;1096:1;1120:4;1122:3;1147:4;1175:1;1182:1;1187:3;1197:2;1225:3;1227:4;1264:4,Mega Kangaskhan ex,Mega Kangaskhan ex
d1582f2a04774329,2:3;5:3;7:3;31:1;112:2;119:4;120:4;121:3;140:1;235:1;1071:2;1080:1;1086:4;1097:2;1120:4;1121:4;1152:4;1182:3;1198:3;1227:4;1231:1;1246:1;1256:2,Dragapult ex,Dragapult ex
d17ff875cf148c46,5:2;13:1;19:4;65:3;66:3;140:1;174:1;343:1;741:4;742:4;743:3;858:1;1079:3;1081:2;1086:4;1097:1;1129:1;1146:1;1152:4;1182:3;1184:1;1186:1;1225:4;1231:4;1264:3,Fezandipiti ex,Fezandipiti ex
d19dd275a0b6998b,3:9;666:2;860:3;861:3;1030:3;1031:3;1086:4;1087:2;1097:1;1122:3;1145:3;1152:1;1159:1;1182:2;1189:2;1197:2;1224:2;1225:3;1227:4;1229:3;1262:4,UNLABELED_CLUSTER_07,Mega Froslass ex / Mega Starmie ex
d253f23f46f8b4ba,1:5;89:4;90:4;92:4;93:4;343:1;1080:1;1086:4;1094:4;1097:4;1122:4;1129:1;1152:4;1175:4;1227:4;1231:4;1245:4,UNLABELED_CLUSTER_32,Applin / Dipplin / Grookey / Shaymin / Thwackey
d263d4de37a37f2b,5:2;13:1;19:4;65:3;66:3;140:1;174:1;214:1;741:4;742:4;743:4;880:1;959:1;1079:3;1081:3;1086:4;1097:2;1129:1;1146:1;1152:4;1182:3;1184:1;1225:4;1231:4,Fezandipiti ex,Fezandipiti ex
d27ab9465febb3da,1:9;3:1;4:2;5:2;6:2;63:2;96:3;108:1;140:1;184:2;272:1;756:3;978:1;1071:3;1088:1;1097:2;1098:2;1116:4;1121:4;1182:2;1197:2;1198:4;1205:2;1250:4,Mega Kangaskhan ex,Mega Kangaskhan ex
d28a5e94534aae0c,5:2;19:4;66:4;174:2;305:4;741:4;742:4;743:4;1079:4;1081:4;1086:4;1097:1;1129:2;1152:4;1182:4;1225:4;1231:4;1247:1,UNLABELED_CLUSTER_29,Abra / Alakazam / Dudunsparce / Dunsparce / Fan Rotom / Kadabra
d2b031fb79e19d00,5:4;16:3;19:4;164:4;343:1;689:2;1086:4;1097:4;1120:4;1122:3;1152:4;1161:2;1182:4;1194:4;1197:4;1227:4;1228:4;1247:1,UNLABELED_CLUSTER_14,Comfey / Shaymin / Yveltal
d2e1bedcf0288b4f,5:2;13:1;19:4;66:2;245:1;305:3;343:1;741:4;742:4;743:3;1079:4;1081:4;1086:4;1097:2;1129:1;1152:4;1182:3;1184:2;1197:2;1225:4;1231:4;1264:1,UNLABELED_CLUSTER_08,Abra / Alakazam / Dudunsparce / Dunsparce / Kadabra / Shaymin
d3d944ac94530cb6,11:4;12:1;19:4;65:4;66:3;304:2;878:4;879:2;1086:4;1097:3;1115:3;1122:4;1152:4;1171:4;1182:2;1194:1;1210:2;1225:1;1227:4;1255:4,UNLABELED_CLUSTER_05,Dudunsparce / Dunsparce / Hop's Phantump / Hop's Trevenant / Hop’s Snorlax
d47d8a3b679e2d6f,2:3;5:3;7:2;31:1;112:2;119:4;120:4;121:3;140:1;235:1;326:2;410:2;411:1;412:1;1071:1;1079:2;1080:1;1086:4;1097:2;1121:4;1152:3;1182:3;1198:2;1213:1;1227:4;1231:1;1250:1;1256:1,Dragapult ex,Dragapult ex
